"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db"
"117","membrane depolarization during cardiac muscle cell action potential (GO:0086012)","2/17",0.021160495576505,0.28268251782972,0,0,9.92100628930818,38.2516228465489,"ANK2;CACNA1C","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"118","vesicle-mediated transport (GO:0016192)","11/410",0.0223950628856846,0.292736336623388,0,0,2.08209978070175,7.90971957059345,"USP6NL;VAMP8;DNM3;NAPB;ACAP2;STX17;HOOK2;DENND2A;TGFBRAP1;MYO5A;SNF8","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"119","actin filament organization (GO:0007015)","5/120",0.0225164046327677,0.292736336623388,0,0,3.25555924327912,12.3500002584013,"DPYSL3;LMOD1;FRY;PPP1R9A;RND2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"120","protein complex disassembly (GO:0043241)","3/46",0.023420589853596,0.292736336623388,0,0,5.20348837209302,19.5346224595207,"VAMP8;STX17;EPG5","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"121","positive regulation of ion transport (GO:0043270)","3/46",0.023420589853596,0.292736336623388,0,0,5.20348837209302,19.5346224595207,"CHRNB2;VAMP8;ANK2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"122","posttranscriptional gene silencing by RNA (GO:0035194)","2/18",0.0235987065991982,0.292736336623388,0,0,9.30047169811321,34.844806621086,"AGO2;TNRC6B","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"123","endoplasmic reticulum calcium ion homeostasis (GO:0032469)","2/18",0.0235987065991982,0.292736336623388,0,0,9.30047169811321,34.844806621086,"BAX;PSEN1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"124","regulation of cardiac muscle cell proliferation (GO:0060043)","2/18",0.0235987065991982,0.292736336623388,0,0,9.30047169811321,34.844806621086,"ERBB4;TBX2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"125","regulation of cardiac muscle cell membrane repolarization (GO:0099623)","2/18",0.0235987065991982,0.292736336623388,0,0,9.30047169811321,34.844806621086,"AKAP9;ANK2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"126","regulation of cellular response to growth factor stimulus (GO:0090287)","2/18",0.0235987065991982,0.292736336623388,0,0,9.30047169811321,34.844806621086,"PCSK6;FBN1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"127","establishment of protein localization to membrane (GO:0090150)","4/83",0.0251021609895385,0.308934469501171,0,0,3.78379939356019,13.9425490807885,"RFTN2;RAB34;ZDHHC21;BLZF1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"128","regulation of cell cycle G2/M phase transition (GO:1902749)","4/84",0.026089708812766,0.311956962283208,0,0,3.73631178707224,13.6233936196145,"NEDD1;KCNH5;AKAP9;ALMS1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"129","acetylcholine receptor signaling pathway (GO:0095500)","2/19",0.0261461049642356,0.311956962283208,0,0,8.75294117647059,31.8961994904113,"CHRNB2;CHRM2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"130","gamma-aminobutyric acid signaling pathway (GO:0007214)","2/19",0.0261461049642356,0.311956962283208,0,0,8.75294117647059,31.8961994904113,"GABRB2;GABRB1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"131","positive regulation of neuron apoptotic process (GO:0043525)","2/19",0.0261461049642356,0.311956962283208,0,0,8.75294117647059,31.8961994904113,"BAX;FOXO3","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"132","glutathione metabolic process (GO:0006749)","3/49",0.027613700391954,0.326971316004728,0,0,4.86338932806324,17.4568599393596,"GSTZ1;GPX1;GSTM1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"133","calcium ion transmembrane transport (GO:0070588)","4/86",0.0281340471700697,0.330627937795631,0,0,3.64481127701011,13.0148002332865,"TRPC5;SLC24A4;CACNA1C;GRIN2B","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"134","calcium ion homeostasis (GO:0055074)","4/87",0.0291910041105394,0.337966958702022,0,0,3.60071464565486,12.7245463865769,"SLC24A4;ATP2B3;RMDN3;ANK2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"135","positive regulation of cellular component biogenesis (GO:0044089)","4/87",0.0291910041105394,0.337966958702022,0,0,3.60071464565486,12.7245463865769,"CLSTN2;RPS3;SNF8;FNIP2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"136","peptidyl-tyrosine modification (GO:0018212)","3/51",0.0306161516339084,0.351860625027932,0,0,4.66027462121212,16.2467779060088,"FLT3;ERBB4;FGFR1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"137","establishment of protein localization to vacuole (GO:0072666)","2/21",0.0315552257807477,0.357397231125425,0,0,7.83078450844091,27.0633170926531,"VPS13C;SNF8","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"138","regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)","2/21",0.0315552257807477,0.357397231125425,0,0,7.83078450844091,27.0633170926531,"ANK2;CACNA1C","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"139","phospholipase C-activating G-protein coupled receptor signaling pathway (GO:0007200)","4/91",0.0336523438915208,0.368380900421491,0,0,3.43446527686727,11.6485816731789,"CHRM2;GNA15;ADRA1A;GRM1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"140","MAPK cascade (GO:0000165)","8/278",0.033672604376848,0.368380900421491,0,0,2.22656942656943,7.55045434112938,"NRAS;ERBB4;RASGRF2;AKAP9;PSME1;RASAL2;GRIN2B;FGFR1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"141","positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)","3/53",0.0337832032842341,0.368380900421491,0,0,4.47340909090909,15.1549774922169,"FLT3;ERBB4;HES5","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"142","glutathione derivative biosynthetic process (GO:1901687)","2/22",0.034410499975392,0.368380900421491,0,0,7.4388679245283,25.0644734504741,"GSTZ1;GSTM1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"143","early endosome to late endosome transport (GO:0045022)","2/22",0.034410499975392,0.368380900421491,0,0,7.4388679245283,25.0644734504741,"HOOK2;SNF8","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"144","activation of phospholipase C activity (GO:0007202)","2/22",0.034410499975392,0.368380900421491,0,0,7.4388679245283,25.0644734504741,"GNA15;ADRA1A","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"145","cytosolic calcium ion transport (GO:0060401)","2/22",0.034410499975392,0.368380900421491,0,0,7.4388679245283,25.0644734504741,"CACNA1C;ADRA1A","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"146","glutathione derivative metabolic process (GO:1901685)","2/22",0.034410499975392,0.368380900421491,0,0,7.4388679245283,25.0644734504741,"GSTZ1;GSTM1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"147","regulation of cytosolic calcium ion concentration (GO:0051480)","5/137",0.0368953328007141,0.37675421786877,0,0,2.8338248901226,9.35068759381678,"TRPC5;GNA15;ATP2B3;CACNA1C;ADRA1A","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"148","vesicle fusion (GO:0006906)","4/94",0.0372449374249792,0.37675421786877,0,0,3.31947613012252,10.921870657571,"VAMP8;STX17;RAB34;TGFBRAP1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"149","regulation of mitotic cell cycle phase transition (GO:1901990)","6/184",0.0373420991675106,0.37675421786877,0,0,2.52550690946661,8.30294219284491,"NEDD1;KCNH5;AKAP9;ALMS1;PSME1;MAD2L1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"150","regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)","2/23",0.0373620625525651,0.37675421786877,0,0,7.08427672955975,23.2867222096449,"GPX1;PSME1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"151","vesicle-mediated transport between endosomal compartments (GO:0098927)","2/23",0.0373620625525651,0.37675421786877,0,0,7.08427672955975,23.2867222096449,"HOOK2;SNF8","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"152","cellular response to ammonium ion (GO:0071242)","2/23",0.0373620625525651,0.37675421786877,0,0,7.08427672955975,23.2867222096449,"GABRB2;GABRB1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"153","regulation of smooth muscle contraction (GO:0006940)","2/23",0.0373620625525651,0.37675421786877,0,0,7.08427672955975,23.2867222096449,"CHRM2;ADRA1A","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"154","positive regulation of ion transmembrane transporter activity (GO:0032414)","2/23",0.0373620625525651,0.37675421786877,0,0,7.08427672955975,23.2867222096449,"AKAP9;ANK2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"155","NAD metabolic process (GO:0019674)","2/23",0.0373620625525651,0.37675421786877,0,0,7.08427672955975,23.2867222096449,"NADK2;NMNAT2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"156","regulation of cytoskeleton organization (GO:0051493)","4/95",0.0384896190040626,0.38190981066445,0,0,3.28283123720386,10.6933851876169,"KATNBL1;DLC1;RND2;ARHGAP35","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"157","cellular metal ion homeostasis (GO:0006875)","4/96",0.0397579061656771,0.38190981066445,0,0,3.24698297239213,10.4713465685242,"SLC24A4;RMDN3;ATP2B3;ANK2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"158","inorganic cation transmembrane transport (GO:0098662)","5/140",0.0399047281277646,0.38190981066445,0,0,2.77042691546508,8.92426668748814,"TRPC5;SLC24A4;UCP2;CACNA1C;SCN2A","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"159","positive regulation of microtubule polymerization (GO:0031116)","2/24",0.0404068546313692,0.38190981066445,0,0,6.76192109777015,21.6973538074499,"AKAP9;RPS3","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"160","membrane protein intracellular domain proteolysis (GO:0031293)","2/24",0.0404068546313692,0.38190981066445,0,0,6.76192109777015,21.6973538074499,"JAG1;PSEN1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"161","Golgi to plasma membrane protein transport (GO:0043001)","2/24",0.0404068546313692,0.38190981066445,0,0,6.76192109777015,21.6973538074499,"RAB34;BLZF1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"162","macromolecule modification (GO:0043412)","2/24",0.0404068546313692,0.38190981066445,0,0,6.76192109777015,21.6973538074499,"ST6GAL2;PRDM10","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"163","positive regulation of microtubule polymerization or depolymerization (GO:0031112)","2/24",0.0404068546313692,0.38190981066445,0,0,6.76192109777015,21.6973538074499,"AKAP9;RPS3","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"164","positive regulation of endopeptidase activity (GO:0010950)","2/24",0.0404068546313692,0.38190981066445,0,0,6.76192109777015,21.6973538074499,"PSME1;GRIN2B","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"165","cellular senescence (GO:0090398)","2/24",0.0404068546313692,0.38190981066445,0,0,6.76192109777015,21.6973538074499,"TBX3;TBX2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"166","chloride transmembrane transport (GO:1902476)","3/57",0.0406057936540302,0.38190981066445,0,0,4.1412037037037,13.2677727994255,"GABRB2;GABRB1;SLC26A4","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"167","positive regulation of neuron projection development (GO:0010976)","4/97",0.0410498069044323,0.38190981066445,0,0,3.21190563800646,10.2555156052501,"DPYSL3;PLXNA2;TWF1;ARHGAP35","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"168","cellular response to organonitrogen compound (GO:0071417)","4/97",0.0410498069044323,0.38190981066445,0,0,3.21190563800646,10.2555156052501,"GABRB2;GABRB1;AKAP9;AKAP6","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"169","positive regulation of neuron differentiation (GO:0045666)","4/98",0.0423653224854384,0.386681593528426,0,0,3.17757462988431,10.0456642469749,"DPYSL3;TWF1;ARHGAP35;FGFR1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"170","autophagosome assembly (GO:0000045)","3/58",0.042412001051573,0.386681593528426,0,0,4.06570247933884,12.8489367691035,"UBXN2B;STX17;TP53INP2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"171","post-Golgi vesicle-mediated transport (GO:0006892)","3/58",0.042412001051573,0.386681593528426,0,0,4.06570247933884,12.8489367691035,"VAMP8;VPS13C;MYO5A","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"172","response to alcohol (GO:0097305)","2/25",0.0435418812930282,0.386681593528426,0,0,6.467596390484,20.2696541525672,"CHRNB2;GRIN2B","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"173","regulation of apoptotic signaling pathway (GO:2001233)","2/25",0.0435418812930282,0.386681593528426,0,0,6.467596390484,20.2696541525672,"TRIM39;RPS3","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"174","regulation of potassium ion transmembrane transporter activity (GO:1901016)","2/25",0.0435418812930282,0.386681593528426,0,0,6.467596390484,20.2696541525672,"AKAP9;ANK2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"175","regulation of nervous system development (GO:0051960)","2/25",0.0435418812930282,0.386681593528426,0,0,6.467596390484,20.2696541525672,"CHRNB2;HES5","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"176","positive regulation of calcium ion transmembrane transport (GO:1904427)","2/25",0.0435418812930282,0.386681593528426,0,0,6.467596390484,20.2696541525672,"AKAP6;ANK2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"177","skeletal system development (GO:0001501)","5/146",0.0463599990486443,0.40160692824938,0,0,2.65172432461697,8.14428939445235,"NPR3;HES5;TBX3;FGFR1;FBN1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"178","cellular divalent inorganic cation homeostasis (GO:0072503)","4/101",0.0464534722674137,0.40160692824938,0,0,3.0788287405433,9.44986156484528,"SLC24A4;RMDN3;ATP2B3;ANK2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"179","intrinsic apoptotic signaling pathway (GO:0097193)","4/101",0.0464534722674137,0.40160692824938,0,0,3.0788287405433,9.44986156484528,"ZMAT4;BAX;KRCC1;FNIP2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"180","cytoskeleton-dependent intracellular transport (GO:0030705)","2/26",0.0467642104551421,0.40160692824938,0,0,6.19779874213836,18.9816083813838,"CCDC88B;HOOK2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"181","monovalent inorganic cation homeostasis (GO:0055067)","2/26",0.0467642104551421,0.40160692824938,0,0,6.19779874213836,18.9816083813838,"SLC9A7;SLC26A4","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"182","regulation of supramolecular fiber organization (GO:1902903)","2/26",0.0467642104551421,0.40160692824938,0,0,6.19779874213836,18.9816083813838,"GPX1;ARHGAP35","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"183","regulation of tyrosine phosphorylation of STAT protein (GO:0042509)","3/61",0.0480679901017119,0.410547915458884,0,0,3.8548197492163,11.6999130258447,"FLT3;ERBB4;HES5","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"184","regulation of G2/M transition of mitotic cell cycle (GO:0010389)","5/149",0.0498073720143551,0.418507640468784,0,0,2.59608248515691,7.78718896382063,"NEDD1;KCNH5;AKAP9;ALMS1;PSME1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"185","heart development (GO:0007507)","5/149",0.0498073720143551,0.418507640468784,0,0,2.59608248515691,7.78718896382063,"ERBB4;DLC1;CACNA1C;FBN1;TBX2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"186","regulation of actin filament-based process (GO:0032970)","3/62",0.0500315004237029,0.418507640468784,0,0,3.78929121725732,11.3493154595443,"DLC1;RND2;ARHGAP35","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"187","negative regulation of cell-matrix adhesion (GO:0001953)","2/27",0.05007097170036,0.418507640468784,0,0,5.94958490566038,17.8149244609177,"JAG1;DLC1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"188","peptide metabolic process (GO:0006518)","4/104",0.0507535760472368,0.421956592350166,0,0,2.98600760456274,8.90061144135624,"GSTZ1;GSTM1;GPX1;PSEN1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"189","positive regulation of cell projection organization (GO:0031346)","3/63",0.052033595681955,0.425451068509874,0,0,3.72594696969697,11.0133988410685,"DPYSL3;TWF1;ARHGAP35","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"190","acute inflammatory response (GO:0002526)","2/28",0.0534593551955083,0.425451068509874,0,0,5.72046444121916,16.7542886334171,"SIGIRR;DLC1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"191","synaptic transmission, cholinergic (GO:0007271)","2/28",0.0534593551955083,0.425451068509874,0,0,5.72046444121916,16.7542886334171,"CHRM2;CHRNB2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"192","lytic vacuole organization (GO:0080171)","2/28",0.0534593551955083,0.425451068509874,0,0,5.72046444121916,16.7542886334171,"HOOK2;CLVS2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"193","cardiac muscle cell action potential involved in contraction (GO:0086002)","2/28",0.0534593551955083,0.425451068509874,0,0,5.72046444121916,16.7542886334171,"ANK2;CACNA1C","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"194","calcium ion import (GO:0070509)","2/28",0.0534593551955083,0.425451068509874,0,0,5.72046444121916,16.7542886334171,"CACNA1C;CACNA1E","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"195","positive regulation of protein polymerization (GO:0032273)","3/64",0.0540739531632119,0.425451068509874,0,0,3.66467958271237,10.6913459857746,"AKAP9;LMOD1;RPS3","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"196","positive regulation of JAK-STAT cascade (GO:0046427)","3/64",0.0540739531632119,0.425451068509874,0,0,3.66467958271237,10.6913459857746,"FLT3;ERBB4;HES5","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"197","positive regulation of apoptotic process (GO:0043065)","8/307",0.0545448214000632,0.425451068509874,0,0,2.00761870327088,5.83962577843907,"TRIM39;DLC1;RASGRF2;RPS3;BAX;PSEN1;FOXO3;GADD45G","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"198","cardiac muscle cell action potential (GO:0086001)","2/29",0.0569266105826296,0.425451068509874,0,0,5.50831586303284,15.7867912590693,"ANK2;CACNA1C","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"199","regulation of vasoconstriction (GO:0019229)","2/29",0.0569266105826296,0.425451068509874,0,0,5.50831586303284,15.7867912590693,"ACE2;ADRA1A","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"200","regulation of cell motility (GO:2000145)","4/109",0.0583884908944905,0.425451068509874,0,0,2.84309252217997,8.07619234104173,"ERBB4;PLXNA2;AMOTL1;RND2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"201","positive regulation of signal transduction (GO:0009967)","6/206",0.0586061899157286,0.425451068509874,0,0,2.2451724137931,6.3693632040154,"JAG1;TRIM39;RAB34;ASXL2;RPS3;BAX","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"202","macroautophagy (GO:0016236)","4/110",0.059985164889961,0.425451068509874,0,0,2.81612741229643,7.92361942027793,"VAMP8;STX17;EPG5;SNF8","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"203","positive regulation of synaptic transmission (GO:0050806)","3/67",0.0604211928543712,0.425451068509874,0,0,3.49236505681818,9.80102693996733,"CLSTN2;ADRA1A;GRIN2B","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"204","smoothened signaling pathway (GO:0007224)","2/30",0.060470045890534,0.425451068509874,0,0,5.31132075471698,14.9014794630686,"PTCHD1;HES5","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"205","cellular response to cAMP (GO:0071320)","2/30",0.060470045890534,0.425451068509874,0,0,5.31132075471698,14.9014794630686,"AKAP9;AKAP6","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"206","artery morphogenesis (GO:0048844)","2/30",0.060470045890534,0.425451068509874,0,0,5.31132075471698,14.9014794630686,"JAG1;TBX2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"207","axon guidance (GO:0007411)","5/158",0.0610322793789081,0.425451068509874,0,0,2.44224916429676,6.82938927442707,"NRAS;PLXNA2;TNR;UNC5C;ARHGAP35","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"208","positive regulation of protein dephosphorylation (GO:0035307)","2/31",0.0640870265035092,0.425451068509874,0,0,5.12791151594014,14.0890052460348,"DLC1;AKAP6","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"209","lysosome organization (GO:0007040)","2/31",0.0640870265035092,0.425451068509874,0,0,5.12791151594014,14.0890052460348,"HOOK2;CLVS2","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"210","positive regulation of neurogenesis (GO:0050769)","3/69",0.0648375588977911,0.425451068509874,0,0,3.3861914600551,9.2641804117406,"SPEN;FZD3;FGFR1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"211","phosphatidylcholine biosynthetic process (GO:0006656)","2/32",0.0677749740779848,0.425451068509874,0,0,4.95672955974843,13.3413462461283,"PCYT1B;CHPT1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
"212","positive regulation of dendrite development (GO:1900006)","2/32",0.0677749740779848,0.425451068509874,0,0,4.95672955974843,13.3413462461283,"SS18L1;PSEN1","HDAC5c_HDAC5s","GO_Biological_Process_2018"
