"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"134","modulation of chemical synaptic transmission (GO:0050804)","2/82",0.0506729568868856,0.244102971891428,0,0,5.76511627906977,17.1936689361685,"GRM6;NGF","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"135","regulation of vasculogenesis (GO:2001212)","1/12",0.0515543924762651,0.244102971891428,0,0,20.7951933124347,61.6601991775763,"CD34","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"136","UDP-N-acetylglucosamine metabolic process (GO:0006047)","1/12",0.0515543924762651,0.244102971891428,0,0,20.7951933124347,61.6601991775763,"SLC35A3","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"137","keratan sulfate catabolic process (GO:0042340)","1/12",0.0515543924762651,0.244102971891428,0,0,20.7951933124347,61.6601991775763,"HEXB","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"138","protein kinase C-activating G-protein coupled receptor signaling pathway (GO:0007205)","1/12",0.0515543924762651,0.244102971891428,0,0,20.7951933124347,61.6601991775763,"PLCE1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"139","regulation of actomyosin structure organization (GO:0110020)","1/12",0.0515543924762651,0.244102971891428,0,0,20.7951933124347,61.6601991775763,"ALMS1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"140","phospholipid efflux (GO:0033700)","1/12",0.0515543924762651,0.244102971891428,0,0,20.7951933124347,61.6601991775763,"ABCA7","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"141","serine family amino acid biosynthetic process (GO:0009070)","1/12",0.0515543924762651,0.244102971891428,0,0,20.7951933124347,61.6601991775763,"PHGDH","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"142","positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)","1/12",0.0515543924762651,0.244102971891428,0,0,20.7951933124347,61.6601991775763,"ITGA5","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"143","protein hydroxylation (GO:0018126)","1/12",0.0515543924762651,0.244102971891428,0,0,20.7951933124347,61.6601991775763,"EGLN3","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"144","negative regulation of neuron death (GO:1901215)","2/83",0.0517792376134319,0.244102971891428,0,0,5.69365489520528,16.8575799908117,"NGF;CD34","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"145","positive regulation of cell differentiation (GO:0045597)","3/194",0.0541737286722117,0.244102971891428,0,0,3.64416384354789,10.6247754163243,"LMO3;CD34;IL6R","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"146","negative regulation of reactive oxygen species biosynthetic process (GO:1903427)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"CD34","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"147","negative regulation of hemostasis (GO:1900047)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"CD34","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"148","nucleotide-sugar metabolic process (GO:0009225)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"SLC35A3","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"149","negative regulation of ubiquitin-protein transferase activity (GO:0051444)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"MAD2L1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"150","high-density lipoprotein particle assembly (GO:0034380)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"ABCA7","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"151","RNA interference (GO:0016246)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"AGO2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"152","amyloid precursor protein metabolic process (GO:0042982)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"ACHE","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"153","tetrahydrofolate metabolic process (GO:0046653)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"SHMT2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"154","diacylglycerol metabolic process (GO:0046339)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"PLCE1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"155","chondroitin sulfate catabolic process (GO:0030207)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"HEXB","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"156","tricarboxylic acid metabolic process (GO:0072350)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"GHR","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"157","pre-miRNA processing (GO:0031054)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"AGO2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"158","positive regulation of cholesterol efflux (GO:0010875)","1/13",0.0557300488159363,0.244102971891428,0,0,19.0613026819923,55.0344755260027,"ABCA7","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"159","mitochondrial translational elongation (GO:0070125)","2/87",0.056289969397681,0.244102971891428,0,0,5.42462380300958,15.6079387495247,"MRPL27;CHCHD1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"160","mitochondrial translational termination (GO:0070126)","2/89",0.0585953779120635,0.244102971891428,0,0,5.29938519112537,15.0348828679463,"MRPL27;CHCHD1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"161","regulation of neuron apoptotic process (GO:0043523)","2/89",0.0585953779120635,0.244102971891428,0,0,5.29938519112537,15.0348828679463,"EGLN3;NGF","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"162","regulation of Ras protein signal transduction (GO:0046578)","2/90",0.0597602666792372,0.244102971891428,0,0,5.23890063424947,14.7601534357174,"PLCE1;NGF","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"163","positive regulation of heart rate (GO:0010460)","1/14",0.0598875296892886,0.244102971891428,0,0,17.5941644562334,49.5326221355941,"NPPA","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"164","quinone biosynthetic process (GO:1901663)","1/14",0.0598875296892886,0.244102971891428,0,0,17.5941644562334,49.5326221355941,"COQ2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"165","interleukin-6-mediated signaling pathway (GO:0070102)","1/14",0.0598875296892886,0.244102971891428,0,0,17.5941644562334,49.5326221355941,"IL6R","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"166","thymus development (GO:0048538)","1/14",0.0598875296892886,0.244102971891428,0,0,17.5941644562334,49.5326221355941,"ZBTB1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"167","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)","1/14",0.0598875296892886,0.244102971891428,0,0,17.5941644562334,49.5326221355941,"AGO2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"168","ubiquinone metabolic process (GO:0006743)","1/14",0.0598875296892886,0.244102971891428,0,0,17.5941644562334,49.5326221355941,"COQ2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"169","oligosaccharide-lipid intermediate biosynthetic process (GO:0006490)","1/14",0.0598875296892886,0.244102971891428,0,0,17.5941644562334,49.5326221355941,"ALG13","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"170","regulation of lipase activity (GO:0060191)","1/14",0.0598875296892886,0.244102971891428,0,0,17.5941644562334,49.5326221355941,"PCSK6","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"171","regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)","1/14",0.0598875296892886,0.244102971891428,0,0,17.5941644562334,49.5326221355941,"MAD2L1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"172","intracellular lipid transport (GO:0032365)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"CPT2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"173","JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"GHR","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"174","negative regulation of coagulation (GO:0050819)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"CD34","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"175","ubiquinone biosynthetic process (GO:0006744)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"COQ2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"176","regulation of delayed rectifier potassium channel activity (GO:1902259)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"NPPA","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"177","positive regulation of telomerase RNA localization to Cajal body (GO:1904874)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"RUVBL1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"178","negative regulation of interleukin-2 production (GO:0032703)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"CD34","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"179","negative regulation of anoikis (GO:2000811)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"ITGA5","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"180","positive regulation of small GTPase mediated signal transduction (GO:0051057)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"NGF","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"181","G-protein coupled glutamate receptor signaling pathway (GO:0007216)","1/15",0.0640269132494827,0.244842006682344,0,0,16.3366174055829,44.900404934219,"GRM6","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"182","translational termination (GO:0006415)","2/96",0.0669144425135934,0.244842006682344,0,0,4.90301830776843,13.2594307516481,"MRPL27;CHCHD1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"183","positive regulation of neuron projection development (GO:0010976)","2/97",0.0681334433193478,0.244842006682344,0,0,4.85116279069767,13.0316160006178,"ALKAL1;NGF","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"184","miRNA metabolic process (GO:0010586)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"AGO2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"185","T cell migration (GO:0072678)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"PIK3CD","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"186","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"AGO2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"187","negative regulation of translational initiation (GO:0045947)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"AGO2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"188","positive regulation of immune system process (GO:0002684)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"PIK3CD","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"189","detection of visible light (GO:0009584)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"GRM6","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"190","mRNA transcription from RNA polymerase II promoter (GO:0042789)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"ZBTB1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"191","hyaluronan catabolic process (GO:0030214)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"HEXB","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"192","histone H2A acetylation (GO:0043968)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"RUVBL1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"193","protein deacylation (GO:0035601)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"NOTUM","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"194","positive regulation of lymphocyte differentiation (GO:0045621)","1/16",0.0681482773262192,0.244842006682344,0,0,15.2467432950192,40.953810596681,"ZBTB1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"195","response to UV (GO:0009411)","2/98",0.0693598199478595,0.245193861477964,0,0,4.80038759689922,12.8095824856124,"UVSSA;ZBTB1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"196","positive regulation of neuron differentiation (GO:0045666)","2/98",0.0693598199478595,0.245193861477964,0,0,4.80038759689922,12.8095824856124,"ALKAL1;NGF","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"197","neurotrophin signaling pathway (GO:0038179)","1/17",0.0722516994220309,0.245193861477964,0,0,14.2931034482759,37.5565504858274,"NGF","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"198","regulation of multicellular organism growth (GO:0040014)","1/17",0.0722516994220309,0.245193861477964,0,0,14.2931034482759,37.5565504858274,"GHR","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"199","positive regulation of cholesterol transport (GO:0032376)","1/17",0.0722516994220309,0.245193861477964,0,0,14.2931034482759,37.5565504858274,"ABCA7","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"200","negative regulation of interleukin-8 production (GO:0032717)","1/17",0.0722516994220309,0.245193861477964,0,0,14.2931034482759,37.5565504858274,"SSC5D","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"201","DNA catabolic process (GO:0006308)","1/17",0.0722516994220309,0.245193861477964,0,0,14.2931034482759,37.5565504858274,"EXOG","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"202","2-oxoglutarate metabolic process (GO:0006103)","1/17",0.0722516994220309,0.245193861477964,0,0,14.2931034482759,37.5565504858274,"GHR","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"203","mRNA cis splicing, via spliceosome (GO:0045292)","1/17",0.0722516994220309,0.245193861477964,0,0,14.2931034482759,37.5565504858274,"RNF113A","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"204","positive regulation of cytokine production (GO:0001819)","3/220",0.073082718027921,0.245193861477964,0,0,3.20330712930333,8.38037472861956,"CCDC88B;CD34;IL6R","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"205","positive regulation of cell migration (GO:0030335)","3/221",0.0738622073945266,0.245193861477964,0,0,3.18845116028063,8.3076816228435,"AGO2;PIK3CD;FERMT3","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"206","glucan catabolic process (GO:0009251)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"GAA","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"207","regulation of telomerase RNA localization to Cajal body (GO:1904872)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"RUVBL1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"208","regulation of cellular response to growth factor stimulus (GO:0090287)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"PCSK6","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"209","regulation of cholesterol efflux (GO:0010874)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"ABCA7","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"210","regulation of cardiac muscle cell membrane repolarization (GO:0099623)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"NPPA","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"211","regulation of amyloid-beta formation (GO:1902003)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"ABCA7","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"212","regulation of chemokine production (GO:0032642)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"IL6R","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"213","glyceraldehyde-3-phosphate metabolic process (GO:0019682)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"TKFC","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"214","anion transmembrane transport (GO:0098656)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"SLC35A3","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"215","posttranscriptional gene silencing by RNA (GO:0035194)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"AGO2","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"216","glycogen catabolic process (GO:0005980)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"GAA","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"217","acute-phase response (GO:0006953)","1/18",0.0763372567298682,0.245193861477964,0,0,13.4516565246788,34.6056531146873,"IL6R","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"218","translational elongation (GO:0006414)","2/105",0.0781437670771678,0.24733274624756,0,0,4.47256717091894,11.4014905107942,"MRPL27;CHCHD1","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"219","regulation of sprouting angiogenesis (GO:1903670)","1/19",0.0804050261085207,0.24733274624756,0,0,12.7037037037037,32.0219539518703,"ITGA5","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"220","positive regulation of heart contraction (GO:0045823)","1/19",0.0804050261085207,0.24733274624756,0,0,12.7037037037037,32.0219539518703,"NPPA","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
"221","cellular polysaccharide catabolic process (GO:0044247)","1/19",0.0804050261085207,0.24733274624756,0,0,12.7037037037037,32.0219539518703,"GAA","All","GO_Biological_Process_2018","HDAC5s_eGFPs"
